individualnumber,gender,city_code,dateofbirth
4326861,K,,1978.0
94027025,E,34.0,1949.0
96952350,E,57.0,1952.0
98425525,E,7.0,1976.0
95149662,K,59.0,1985.0
96647837,E,35.0,1985.0
99294955,K,6.0,1969.0
95267385,K,6.0,1997.0
97626344,E,35.0,1990.0
94800777,K,,1956.0
96315102,E,26.0,1980.0
97535070,E,38.0,1999.0
98452605,K,81.0,2000.0
4684087,E,19.0,1951.0
96557766,E,27.0,1954.0
94566473,K,,1991.0
90058530,E,34.0,1978.0
95387167,E,34.0,1987.0
94103026,E,7.0,1986.0
100417266,K,20.0,1974.0
74283595,E,35.0,1956.0
100274665,E,9.0,1986.0
97244974,E,,1969.0
97361963,K,,1992.0
95124519,K,39.0,1966.0
93378235,K,10.0,1977.0
94111529,E,,1996.0
93112161,K,,1980.0
94859852,K,26.0,2001.0
96885403,K,3.0,1958.0
99833465,K,21.0,1985.0
95176559,K,38.0,1966.0
97906570,K,34.0,1997.0
93459660,K,34.0,1979.0
99509845,K,34.0,1972.0
95715681,E,35.0,1996.0
98024211,E,17.0,1992.0
102160593,K,41.0,1993.0
89777244,K,6.0,1991.0
18645955,K,41.0,1966.0
94519674,K,20.0,1969.0
97899188,E,35.0,1993.0
96037955,K,20.0,1982.0
91776041,E,59.0,1975.0
101417368,K,45.0,1994.0
99619656,E,34.0,1995.0
88914624,K,,1993.0
91314510,E,,1990.0
96644554,E,9.0,1970.0
95298156,E,,1998.0
95297830,K,,1988.0
89076271,E,35.0,1979.0
97053820,E,78.0,1971.0
101220239,K,34.0,1995.0
98270036,K,35.0,1979.0
94283433,K,,1941.0
102051720,E,63.0,1991.0
94808138,E,,1987.0
94033938,K,34.0,1971.0
95825879,K,6.0,1991.0
98045541,K,55.0,1975.0
98242058,E,16.0,1941.0
97216344,E,,1987.0
100286533,K,,1956.0
100488760,K,34.0,1987.0
95226723,K,1.0,1972.0
5579354,K,,1976.0
96786951,E,35.0,1962.0
95229272,K,34.0,1974.0
99021295,E,,1981.0
92982652,E,,1983.0
102063996,E,,1976.0
96491961,K,55.0,1968.0
97205271,E,,1940.0
89926268,E,7.0,1972.0
95488719,K,34.0,1980.0
77846698,K,41.0,1987.0
101280538,E,34.0,1983.0
94565800,K,55.0,1993.0
97473364,E,24.0,1973.0
92974128,E,,1982.0
95978676,K,,1979.0
100495999,E,,1996.0
100785279,K,7.0,1968.0
96982856,E,10.0,1994.0
94259758,K,34.0,1988.0
93318609,E,,1997.0
93595960,E,34.0,1988.0
95394875,E,34.0,2000.0
99398913,E,34.0,1997.0
7809946,K,34.0,1949.0
91849941,K,22.0,1998.0
96658971,K,1.0,1993.0
93460863,K,21.0,1986.0
90276051,E,6.0,1970.0
91453012,E,42.0,1979.0
100364818,K,48.0,1955.0
97767864,E,16.0,1952.0
96455419,K,,1991.0
95658930,E,33.0,1998.0
101591678,E,1.0,1982.0
97871027,E,,1990.0
96178802,K,,1984.0
102170707,E,16.0,1957.0
101969561,E,5.0,2000.0
98651610,K,35.0,2000.0
99302806,E,35.0,1972.0
90279660,E,,1988.0
98116566,K,21.0,1991.0
102031736,K,34.0,1985.0
101225806,E,3.0,1999.0
96019521,K,22.0,2000.0
99159940,E,38.0,1989.0
101898475,K,55.0,1980.0
98229578,K,35.0,1964.0
94495040,K,27.0,1991.0
4644792,E,35.0,1954.0
12516364,E,34.0,1969.0
101762848,K,23.0,1996.0
96630667,E,12.0,1969.0
97390185,K,6.0,1973.0
97225867,E,34.0,1978.0
99880897,K,1.0,1955.0
100837666,K,44.0,1985.0
98898556,E,58.0,1994.0
100627935,K,9.0,1986.0
93774369,E,45.0,1987.0
99230965,E,24.0,1978.0
93469183,K,,1975.0
95232168,K,7.0,1942.0
99431499,K,59.0,1973.0
101118483,E,43.0,1990.0
95153027,E,,1982.0
87161305,K,7.0,1952.0
98478482,K,55.0,1989.0
93921374,K,,1958.0
92045194,K,35.0,1994.0
99206209,K,70.0,1996.0
95876920,E,,1964.0
95526403,K,20.0,1980.0
97041075,E,58.0,1987.0
95237939,K,34.0,1934.0
95612518,E,35.0,1985.0
92308841,E,,1988.0
19294867,E,,1958.0
95275215,E,34.0,1992.0
94326888,E,15.0,1947.0
88456723,K,,1985.0
16908868,E,21.0,1976.0
94343997,K,34.0,1989.0
19747935,K,,1984.0
92982183,E,35.0,1976.0
95206678,E,34.0,1945.0
100742762,K,42.0,1987.0
94477197,E,60.0,1963.0
93876838,K,10.0,1992.0
95992073,E,17.0,1977.0
45475562,E,34.0,1984.0
101097357,K,34.0,1984.0
98938606,E,9.0,1989.0
101674306,K,24.0,1984.0
95715334,K,,1965.0
66341650,K,,1978.0
94022518,E,47.0,1996.0
100178619,E,59.0,1982.0
102246769,E,16.0,1973.0
94245932,E,6.0,1955.0
52583538,K,34.0,1970.0
87930163,E,48.0,1969.0
97722655,E,35.0,1996.0
88433130,E,48.0,1991.0
2435305,E,,1961.0
3193212,E,7.0,1953.0
95951024,E,,1966.0
94536823,K,,1966.0
101558745,K,48.0,1999.0
93454970,E,25.0,1989.0
94578953,E,34.0,1998.0
19463223,K,1.0,1983.0
93533703,K,34.0,1960.0
21026999,E,34.0,1974.0
96056002,K,35.0,1971.0
41823244,E,5.0,1985.0
97302112,E,51.0,1998.0
95665435,K,35.0,2000.0
99596633,K,36.0,1990.0
97794700,K,35.0,1992.0
84942173,E,,1989.0
96211674,E,55.0,1969.0
94576526,K,9.0,1986.0
98425361,E,6.0,1995.0
98816601,E,34.0,1972.0
99009080,E,31.0,1980.0
93544572,E,35.0,1987.0
98444815,K,,2000.0
101466186,E,34.0,1986.0
97343365,K,7.0,1998.0
86540024,E,34.0,1974.0
95850227,E,6.0,1982.0
93719494,E,5.0,1959.0
98674734,K,,1998.0
101875595,K,,1983.0
97537272,K,10.0,1989.0
98722553,K,21.0,1996.0
98472385,E,,1993.0
98291019,K,41.0,1999.0
100704996,K,41.0,1980.0
92964197,K,7.0,1970.0
92849574,E,,1987.0
88554523,K,,1989.0
101915624,K,,2002.0
92989891,E,,1980.0
101543716,K,42.0,1979.0
85468754,K,,1985.0
94838909,K,14.0,1979.0
80968866,K,,1954.0
97992277,K,59.0,1958.0
16624421,E,16.0,1956.0
8966740,K,34.0,1967.0
97820842,E,59.0,1997.0
101502402,K,3.0,1992.0
100263184,K,19.0,2001.0
98823024,E,34.0,1986.0
101727019,K,53.0,2002.0
89186938,E,35.0,1996.0
21001162,K,,1974.0
101222910,E,34.0,1964.0
98996070,K,34.0,1972.0
90913482,K,23.0,1997.0
98048885,E,35.0,1957.0
101715355,K,,1960.0
100371180,E,26.0,1988.0
95564087,K,34.0,1986.0
96215569,E,,1976.0
95624651,E,42.0,1970.0
99526403,E,19.0,1955.0
90803427,E,47.0,1985.0
101109164,K,10.0,1984.0
7035073,E,24.0,1971.0
90293425,E,38.0,1989.0
89136835,E,,1991.0
101051271,K,,1995.0
94214019,E,42.0,2000.0
95226580,K,23.0,1985.0
99069379,K,,1959.0
94210919,E,7.0,1986.0
10837353,E,,1985.0
53213057,E,17.0,1989.0
62181267,K,45.0,1977.0
101359414,E,,1971.0
23645792,E,7.0,1977.0
96782383,E,48.0,1957.0
97246850,K,16.0,1995.0
39654623,E,35.0,1957.0
93948618,K,35.0,1976.0
98551852,E,26.0,1987.0
90694024,K,,1981.0
93449464,E,34.0,1981.0
95465900,E,6.0,1966.0
101561702,E,75.0,1972.0
69131205,E,33.0,1987.0
21709578,E,34.0,1955.0
94334739,K,10.0,1981.0
101253559,K,,1991.0
100775674,E,,2003.0
97918030,E,47.0,1992.0
8013437,E,50.0,1975.0
93334902,E,62.0,1972.0
93714192,K,33.0,1990.0
96908548,K,,1962.0
20481902,K,55.0,1976.0
99282944,K,,1952.0
85487270,E,16.0,1973.0
93258453,K,,1964.0
97974373,E,7.0,1982.0
94483172,E,1.0,1973.0
93119665,E,,1992.0
92635540,K,34.0,1992.0
93631890,E,20.0,1991.0
10123370,E,38.0,1962.0
93837196,K,60.0,2000.0
101169524,E,,1985.0
96595511,E,28.0,1978.0
96440247,K,,1988.0
65846778,E,,1980.0
100155739,K,51.0,1993.0
98806323,K,50.0,1989.0
23264218,K,38.0,1975.0
5002262,K,6.0,1945.0
97934996,E,20.0,1952.0
19523379,K,54.0,1965.0
101768129,K,35.0,1995.0
96771453,E,6.0,1980.0
94443652,K,7.0,1974.0
96198113,K,34.0,1993.0
94625895,K,26.0,1958.0
93075129,K,,1967.0
16802096,E,48.0,1968.0
101515738,K,42.0,1971.0
97728079,K,,1989.0
97241752,E,65.0,1989.0
97982081,E,27.0,1966.0
93294261,E,,1989.0
98541656,E,6.0,1994.0
46310734,K,34.0,1962.0
97503136,E,45.0,1992.0
93774430,K,26.0,1997.0
101857405,E,63.0,1990.0
39964621,K,34.0,1948.0
41239382,E,35.0,1986.0
94887870,E,35.0,1932.0
101064485,E,1.0,1998.0
100802041,K,19.0,1989.0
100390165,K,42.0,1976.0
101299502,E,6.0,1998.0
94978614,E,21.0,1980.0
100972130,E,41.0,1975.0
90220707,E,,1992.0
100160633,K,,1988.0
100874269,E,,1988.0
100343936,E,38.0,1976.0
94576587,K,39.0,1984.0
42823081,K,35.0,1949.0
93427522,E,16.0,1979.0
99668943,E,22.0,1964.0
97684216,E,41.0,1977.0
93463351,K,1.0,1975.0
98811951,E,34.0,1972.0
97181453,K,44.0,1987.0
101121827,K,,1981.0
93100007,E,,1990.0
92940053,E,6.0,1966.0
101478992,E,7.0,1983.0
88725672,E,34.0,1989.0
98193362,K,,1983.0
3000304,E,,1956.0
101593207,K,35.0,1984.0
95236042,E,,1983.0
8181242,E,6.0,1964.0
93418529,E,38.0,1979.0
101505420,E,,1999.0
98038750,E,6.0,1995.0
99450341,E,32.0,1989.0
91126843,K,6.0,1980.0
102041993,E,,1981.0
99193321,E,48.0,1975.0
92649957,E,34.0,1992.0
94883241,E,35.0,1963.0
12808784,E,10.0,1970.0
97734258,K,35.0,1993.0
94206963,K,,1998.0
98462107,E,38.0,2000.0
95091769,E,,1985.0
98734013,E,,1987.0
95417469,K,35.0,1962.0
102024272,K,7.0,1972.0
93239529,E,34.0,1969.0
97223297,E,10.0,1954.0
94047661,E,34.0,1967.0
17404861,K,59.0,1964.0
100310412,K,81.0,1983.0
95113425,K,26.0,1975.0
93238978,E,42.0,1978.0
95250806,K,,1999.0
96168198,K,16.0,1975.0
100269893,E,61.0,1993.0
98470774,E,,1995.0
23766390,E,3.0,1947.0
96707728,E,34.0,1964.0
92889603,E,48.0,1965.0
93614455,K,48.0,1999.0
98139221,E,28.0,1959.0
97188692,E,63.0,1997.0
97422771,E,35.0,1998.0
93950473,E,39.0,1998.0
98943948,E,7.0,1983.0
101309963,E,47.0,1991.0
95168096,E,39.0,1975.0
46067723,E,35.0,1955.0
41171905,K,34.0,1969.0
92328825,E,34.0,1958.0
98567146,K,27.0,1981.0
101226132,E,22.0,1947.0
18109708,E,15.0,1959.0
98045133,K,54.0,1984.0
42976347,K,34.0,1980.0
99387697,K,44.0,1990.0
95325705,K,48.0,1984.0
95744576,K,20.0,1990.0
17622300,K,,1987.0
94976677,E,,1992.0
93376807,E,,1982.0
99835606,E,31.0,1988.0
101663967,E,16.0,1971.0
97913054,K,34.0,2000.0
93882731,E,,1976.0
91457355,E,,1978.0
95967582,E,34.0,1946.0
20515018,E,45.0,1984.0
21797426,E,,1974.0
100264387,K,34.0,2002.0
97687560,E,76.0,1990.0
96241976,E,16.0,1962.0
94815234,E,48.0,1993.0
97863563,E,,1985.0
93081022,E,35.0,1988.0
98972191,E,6.0,1981.0
94466654,E,16.0,2048.0
100063302,E,7.0,1975.0
102253131,E,54.0,1967.0
97656524,E,33.0,1961.0
81797716,E,3.0,1974.0
81680687,E,35.0,1982.0
21790248,E,35.0,1968.0
88452216,E,34.0,1971.0
90491593,K,,1981.0
89309391,E,,1989.0
96608929,K,43.0,1956.0
97785503,E,79.0,1982.0
100532867,E,75.0,1995.0
92131961,K,,1997.0
96771636,K,47.0,1998.0
100913095,K,51.0,1961.0
93193300,E,7.0,1963.0
97411576,K,19.0,1986.0
100846373,E,34.0,1940.0
96620593,K,41.0,1993.0
94439431,E,80.0,1991.0
93796473,E,31.0,1957.0
99679200,E,20.0,1980.0
99824390,E,16.0,1979.0
91799960,E,9.0,1991.0
1451149,E,42.0,1962.0
96939645,K,34.0,1962.0
94300317,E,31.0,1977.0
92792211,K,,1999.0
91460312,E,,1993.0
92891826,E,10.0,1976.0
96764254,E,42.0,1964.0
98112059,E,1.0,1994.0
99586294,K,45.0,1998.0
98697675,K,,1999.0
99479522,E,45.0,1985.0
93588639,K,17.0,1955.0
68414877,K,7.0,1985.0
94914828,K,6.0,1976.0
95292507,E,67.0,1960.0
99617004,E,59.0,2000.0
92114118,K,6.0,1960.0
94098763,E,,1975.0
92453236,E,39.0,1987.0
100120257,E,35.0,1970.0
100397587,K,,1991.0
95827143,E,7.0,1958.0
94833464,E,1.0,1972.0
96945620,E,1.0,1973.0
89118706,E,35.0,1980.0
97645451,E,34.0,1994.0
93583194,K,,1979.0
97068094,E,34.0,1983.0
102138426,K,27.0,1992.0
93180698,K,,1988.0
92865663,K,,1980.0
100980633,E,60.0,1997.0
99780323,K,10.0,1992.0
51463286,K,6.0,1955.0
91077535,E,39.0,1976.0
98670961,K,41.0,1982.0
91370832,K,7.0,1991.0
95949331,E,34.0,1969.0
95278355,K,34.0,1999.0
94212326,K,45.0,1959.0
74940255,E,35.0,1975.0
90389450,E,,1993.0
96638558,E,55.0,1974.0
93662396,K,,1991.0
94044378,E,3.0,1955.0
98849370,E,15.0,1977.0
97103576,K,,1982.0
94779140,E,34.0,1955.0
5191336,K,34.0,1981.0
99146297,E,50.0,1993.0
99455031,E,7.0,1963.0
22066783,K,,1984.0
99276214,E,34.0,1994.0
98104759,K,34.0,1987.0
98092605,E,6.0,2000.0
93142320,K,,1987.0
99875370,K,55.0,1985.0
96601669,K,,1963.0
100432926,K,21.0,1988.0
98133246,E,,1968.0
101789194,K,9.0,1995.0
100407171,E,52.0,1991.0
100906855,K,77.0,1948.0
99099477,E,27.0,1991.0
80719268,E,34.0,1970.0
96222848,K,35.0,1984.0
97376746,K,35.0,1988.0
92875329,K,,1988.0
95548324,K,54.0,1980.0
96721390,K,,1990.0
101642902,E,45.0,1995.0
94547549,E,,1954.0
102101680,E,,1974.0
54307268,E,41.0,1989.0
21279226,K,7.0,1954.0
97100476,K,,1979.0
93856915,E,27.0,1990.0
101951697,K,6.0,1996.0
85163038,K,4.0,1975.0
93044806,E,34.0,1980.0
99598223,K,34.0,1992.0
94960241,K,35.0,1975.0
93840071,E,35.0,1958.0
98975331,K,10.0,1967.0
97288612,E,33.0,1990.0
95199336,E,,1966.0
101091769,K,55.0,1990.0
95710766,E,68.0,1987.0
100065443,K,68.0,1999.0
94643982,K,6.0,1986.0
101333964,E,48.0,1979.0
18411651,K,59.0,1960.0
88200967,K,,1980.0
101580197,E,13.0,1996.0
93443203,E,23.0,1965.0
91618533,K,,1983.0
99905081,K,10.0,1996.0
6063193,K,34.0,1975.0
96720656,E,35.0,1993.0
98853265,K,23.0,1997.0
96920925,E,10.0,1985.0
93391571,E,48.0,1989.0
101362941,K,48.0,1975.0
96657135,E,15.0,1956.0
94340428,E,,1987.0
94111712,K,34.0,1975.0
85017480,K,,1976.0
96044704,E,35.0,1991.0
99890786,E,34.0,1973.0
96563638,E,6.0,1975.0
101437392,K,34.0,1993.0
96656340,E,42.0,1985.0
99412636,E,35.0,1986.0
5488385,K,1.0,1986.0
92971558,E,,1970.0
20536430,,,
95553605,K,77.0,1993.0
97817538,E,35.0,1996.0
102263184,K,,1995.0
96477584,E,34.0,1973.0
96655993,K,34.0,1996.0
98503482,E,31.0,1966.0
16885988,E,38.0,1973.0
63488267,E,60.0,1986.0
1720710,E,34.0,1960.0
96206351,K,,1978.0
100370364,E,36.0,1991.0
100891357,K,34.0,1987.0
43210670,K,,1987.0
99650549,E,7.0,1989.0
83671959,E,69.0,1945.0
102223134,E,35.0,1990.0
95684338,K,42.0,1997.0
93028166,E,6.0,1947.0
93584988,E,34.0,1974.0
17629947,E,16.0,1982.0
98613150,K,32.0,1979.0
100551036,E,17.0,1987.0
97265406,E,34.0,1998.0
99038913,K,35.0,1982.0
91970049,K,35.0,1972.0
93744290,K,,1987.0
97830548,K,16.0,1974.0
97578239,K,48.0,2000.0
100159001,E,34.0,1959.0
101664762,K,34.0,1958.0
95080900,K,2.0,1985.0
101637192,E,15.0,1997.0
93513902,E,1.0,1920.0
96638150,E,55.0,1957.0
100832404,E,59.0,1975.0
99941623,E,6.0,1981.0
95729465,E,22.0,1961.0
96056715,K,45.0,1957.0
58669306,E,34.0,1955.0
97337512,K,39.0,2000.0
94788051,K,35.0,1964.0
101127598,E,16.0,1974.0
90959955,K,34.0,1984.0
100730322,K,34.0,1974.0
94001167,K,,1988.0
92876940,E,,1977.0
95950330,E,35.0,1965.0
94659215,K,,1953.0
97596265,K,44.0,1976.0
100358679,E,5.0,1958.0
95420466,K,,1970.0
89130635,K,72.0,1994.0
97866764,E,22.0,1986.0
95209675,E,,1968.0
97065545,E,21.0,1963.0
23496808,E,59.0,1973.0
101759931,E,34.0,1990.0
95495386,E,34.0,1977.0
23589163,E,20.0,1977.0
94260736,E,,1987.0
100179658,K,1.0,1998.0
25309549,K,34.0,1983.0
95976228,K,16.0,1992.0
44203268,E,50.0,1965.0
99294730,K,34.0,2000.0
92930387,E,26.0,1944.0
99810442,K,31.0,1991.0
99852490,E,18.0,1990.0
99915868,E,68.0,1979.0
93546692,K,17.0,1991.0
100491675,E,41.0,1994.0
98562700,K,27.0,1984.0
99897291,E,,1991.0
56109201,E,11.0,1980.0
95129718,K,35.0,1983.0
98684379,K,43.0,1985.0
89196501,K,71.0,1988.0
101393386,E,34.0,1974.0
101638069,K,,1986.0
101746044,E,35.0,1978.0
100533866,E,7.0,1963.0
97534498,E,34.0,1998.0
101309351,E,9.0,1965.0
95897209,K,34.0,1986.0
95990910,E,48.0,1959.0
98126333,E,3.0,1972.0
93681238,K,,1997.0
100606849,K,,1990.0
52404639,E,10.0,1978.0
101472466,E,81.0,1998.0
99416184,E,38.0,1969.0
98888196,E,,1972.0
93883791,E,17.0,1992.0
96070051,E,9.0,1977.0
93343466,E,56.0,1983.0
100074640,E,7.0,2001.0
99557908,K,,2002.0
99241609,K,26.0,1987.0
98131370,K,6.0,1980.0
96911463,E,16.0,1950.0
99722573,E,,2001.0
101093237,K,27.0,1986.0
84773531,K,35.0,1971.0
95974148,K,34.0,1983.0
95746900,K,,1994.0
98161876,K,34.0,1964.0
97648448,K,22.0,1991.0
100661295,K,34.0,1996.0
101210552,E,10.0,1976.0
93931488,K,40.0,1992.0
100226621,K,35.0,1997.0
97975433,E,60.0,1959.0
97060630,E,34.0,1980.0
97402032,K,5.0,1976.0
75747531,K,,1976.0
76890091,K,,1978.0
100301928,E,43.0,1989.0
7619301,K,45.0,1982.0
82790762,K,,1986.0
95919273,E,25.0,1954.0
96092788,E,9.0,1957.0
94593614,E,28.0,1958.0
96962117,K,7.0,1982.0
101130595,K,,1994.0
89438839,K,,1988.0
102102862,E,34.0,1956.0
95938462,K,,1976.0
99841091,E,,1986.0
23641876,K,6.0,1975.0
102070419,K,,2000.0
101761073,E,40.0,2002.0
96131084,E,35.0,1977.0
91587333,E,80.0,1976.0
20769815,K,35.0,1959.0
100839439,K,34.0,1981.0
96654443,K,7.0,1964.0
20777136,E,,1979.0
94550954,E,9.0,1981.0
92936953,K,,1971.0
99286063,E,34.0,1980.0
100425279,K,38.0,1977.0
97877225,K,7.0,2001.0
100873575,E,6.0,1983.0
99657502,E,35.0,1994.0
95650793,K,10.0,1974.0
94650548,K,59.0,1987.0
101217057,K,64.0,1980.0
99176681,K,34.0,1988.0
5823057,K,,1954.0
23041864,K,35.0,1954.0
20717428,E,3.0,1968.0
99961138,E,34.0,1984.0
92778732,E,35.0,1985.0
99119318,K,35.0,2000.0
94815947,E,35.0,1977.0
95659704,K,67.0,1956.0
99848860,K,65.0,1995.0
94912401,K,20.0,1979.0
95536292,K,41.0,1999.0
4864820,E,34.0,1947.0
84794188,K,49.0,1993.0
96457804,E,,1954.0
94816355,E,6.0,1972.0
93303885,K,,1998.0
1332162,E,34.0,1961.0
98663436,E,41.0,1981.0
21150981,K,,1975.0
90763091,E,31.0,1983.0
95824165,E,4.0,1989.0
100873453,K,32.0,1958.0
100715354,K,48.0,1992.0
96961158,K,34.0,1985.0
97818068,K,9.0,1967.0
93292282,E,3.0,1988.0
95187386,K,7.0,1958.0
82550260,E,61.0,1974.0
94903490,K,32.0,1982.0
100638823,K,6.0,1989.0
100610050,K,7.0,1980.0
88007855,E,3.0,1982.0
89990828,K,48.0,1964.0
97176660,E,63.0,1981.0
92789458,K,7.0,1986.0
96361758,K,34.0,1969.0
88759135,E,35.0,1976.0
98807770,E,37.0,2000.0
95647102,E,45.0,1991.0
99047824,E,7.0,1985.0
94059243,K,,1978.0
100473302,K,54.0,2001.0
97824838,E,6.0,1962.0
93909546,K,,1981.0
95379091,E,34.0,1965.0
49918291,E,9.0,1967.0
98235450,E,,1985.0
6750523,E,6.0,1972.0
94913869,E,,1977.0
97542063,E,9.0,1989.0
98601200,E,1.0,1974.0
99826470,E,33.0,1950.0
100980755,E,67.0,1995.0
99524302,E,6.0,1988.0
94993418,K,6.0,1976.0
98910729,K,,1978.0
45137035,K,48.0,1974.0
98283473,K,34.0,1953.0
96533376,K,1.0,1971.0
96185408,K,7.0,1982.0
98756403,K,48.0,1996.0
97479419,E,16.0,1972.0
89654993,K,,1980.0
95708400,E,7.0,1968.0
88159632,E,7.0,1965.0
98032489,E,,1996.0
92657930,K,7.0,1978.0
97460312,E,59.0,1973.0
93916520,E,34.0,1952.0
101138589,E,,1984.0
101519000,K,6.0,1948.0
95614026,E,32.0,1979.0
102006755,E,60.0,1992.0
94225927,E,35.0,1995.0
90471853,K,35.0,1995.0
101198133,E,46.0,1958.0
13781030,E,54.0,1981.0
95547834,E,17.0,1977.0
96330884,K,39.0,1972.0
95640740,E,35.0,1969.0
96253762,E,41.0,1952.0
101492307,E,33.0,1972.0
65997739,E,,1980.0
24299190,K,6.0,1973.0
93615576,E,34.0,1981.0
102049415,K,78.0,1955.0
97277417,E,,1977.0
75499218,E,45.0,1985.0
99312817,E,35.0,2000.0
99013484,K,,1986.0
95642208,E,,1945.0
94403133,K,34.0,1952.0
89313734,E,6.0,1996.0
9057320,E,,1966.0
18837271,E,,1969.0
96255577,E,,1975.0
100821657,K,35.0,1996.0
84709806,E,48.0,1984.0
97975555,K,35.0,1972.0
98176966,E,,1994.0
94493326,E,,1979.0
94637008,K,34.0,1965.0
98665781,E,35.0,2000.0
101676691,E,34.0,1973.0
94076678,E,59.0,1972.0
97962606,K,60.0,1996.0
94364816,K,6.0,1979.0
100202395,E,48.0,1994.0
94187896,E,35.0,1990.0
98015258,E,21.0,1977.0
96817232,E,20.0,1987.0
100099966,E,7.0,1961.0
94964910,K,47.0,1965.0
99930632,K,59.0,1979.0
98222032,E,,1988.0
95880100,E,65.0,1959.0
6614427,E,10.0,1979.0
84003878,E,6.0,1986.0
97928001,K,10.0,1969.0
97635825,K,6.0,1990.0
99865418,E,16.0,1984.0
91579951,K,34.0,1989.0
91910402,E,9.0,1996.0
89086894,K,67.0,1989.0
98173683,E,52.0,1994.0
94215649,E,81.0,1959.0
100449892,E,34.0,1964.0
38415996,K,45.0,1964.0
101503706,K,,1980.0
93226885,K,34.0,1955.0
94383393,E,35.0,1983.0
97094358,E,69.0,1970.0
101508804,E,20.0,2000.0
91840050,E,45.0,1984.0
98809646,E,17.0,1971.0
95985465,K,31.0,1997.0
95314815,E,,1987.0
99528319,K,54.0,1979.0
96965848,E,77.0,1997.0
100732585,K,44.0,1995.0
100467531,E,31.0,1998.0
94754771,K,,1953.0
84290079,E,16.0,1986.0
94897168,E,16.0,1955.0
96460679,E,,1985.0
96088016,E,60.0,1968.0
43961786,E,,1965.0
98485822,K,,1988.0
94972822,K,34.0,1993.0
96878938,K,31.0,1995.0
93057591,K,46.0,1995.0
96604952,E,10.0,1955.0
95104615,K,,1945.0
92150660,E,,1985.0
98154433,E,35.0,1961.0
89139077,E,6.0,1970.0
100554788,K,10.0,1979.0
101017318,K,34.0,1993.0
95890174,E,35.0,1985.0
95174519,K,42.0,1997.0
99049557,K,38.0,1966.0
98625670,E,22.0,1995.0
95243790,E,33.0,1952.0
97901043,E,33.0,1967.0
94131349,E,7.0,1984.0
21136278,E,,1987.0
100036853,K,34.0,2000.0
101198663,K,7.0,1985.0
62115910,E,4.0,1979.0
96212835,E,34.0,1999.0
98455989,E,34.0,1986.0
95197908,K,34.0,1985.0
98785584,E,34.0,1974.0
99918152,K,16.0,2000.0
96362471,E,75.0,1989.0
95444059,E,41.0,1975.0
96799776,E,34.0,1979.0
92493734,K,34.0,1995.0
99798288,K,73.0,1997.0
97881038,K,34.0,2001.0
99880998,K,35.0,1986.0
98623264,E,,2000.0
98072682,E,,2001.0
101808688,K,42.0,2002.0
95273705,K,,1976.0
99229108,K,27.0,1995.0
94968805,K,6.0,1978.0
88438777,E,,1989.0
69047618,E,64.0,1960.0
100824145,E,,1981.0
22280388,E,34.0,1954.0
93827652,E,48.0,1948.0
98375359,E,7.0,2000.0
89359473,E,,1961.0
96773491,K,34.0,1961.0
93431110,K,,1980.0
88508803,E,,1977.0
88599547,K,38.0,1959.0
101746635,E,21.0,1993.0
96294281,E,63.0,1983.0
12049979,E,,1980.0
101227640,E,34.0,1994.0
100347606,E,35.0,1998.0
102098029,K,,1996.0
96910994,E,38.0,1974.0
94681197,E,35.0,1957.0
96946068,K,34.0,1998.0
100584621,E,31.0,1964.0
93562781,E,38.0,1996.0
95536496,K,21.0,1969.0
94188365,E,42.0,1975.0
95688416,E,23.0,1976.0
95663517,E,10.0,1954.0
95659174,E,35.0,1994.0
89549281,K,,2001.0
91748286,E,39.0,1990.0
101849798,K,78.0,1978.0
98075475,K,,1997.0
102091585,E,16.0,1964.0
101316121,K,33.0,1991.0
96766109,E,1.0,1971.0
82192422,E,41.0,1953.0
23697199,K,20.0,1980.0
91150007,K,34.0,1994.0
91654585,E,35.0,1981.0
94504990,E,6.0,1982.0
93634153,K,,1952.0
99114281,E,,1976.0
102249072,K,78.0,1997.0
42976652,K,,1987.0
99901920,E,35.0,1955.0
98731321,K,21.0,1996.0
89105532,K,16.0,1974.0
22086685,K,,1972.0
93079003,E,34.0,1981.0
98014320,E,23.0,1997.0
97137344,E,43.0,1988.0
95901552,E,3.0,1957.0
100344384,K,,1989.0
89317099,E,35.0,1967.0
95443060,E,54.0,1998.0
100317609,K,28.0,1992.0
95190139,K,17.0,1978.0
92881323,E,63.0,1981.0
98813745,K,34.0,2002.0
813207,E,,1967.0
100084937,E,25.0,1972.0
93771839,E,,1990.0
96160917,E,35.0,1987.0
101825042,E,33.0,2002.0
51691104,K,16.0,1971.0
96113363,K,18.0,1970.0
4434529,K,34.0,1967.0
98087078,K,72.0,1998.0
96913461,E,65.0,1976.0
21289748,K,34.0,1968.0
79601300,K,35.0,1988.0
95598793,E,7.0,1976.0
100780608,E,34.0,1979.0
93729709,K,77.0,1972.0
96658052,K,51.0,1997.0
99923963,K,6.0,1995.0
97532866,K,6.0,1998.0
94181839,E,,1955.0
94629340,E,7.0,1974.0
88217851,K,,1971.0
96364612,K,16.0,1968.0
96631828,E,48.0,1995.0
93108367,E,,1982.0
76421321,E,34.0,1991.0
93280006,E,38.0,1937.0
98594491,K,34.0,1974.0
92980387,K,74.0,1976.0
101302417,K,,1988.0
100512250,K,,1997.0
93177047,K,,1970.0
93157267,E,,1986.0
97611069,E,65.0,1982.0
